,Hash,20C_AllPool.1,20C_AllPool.2,20C_AllPool.3,20C_Pooled-A1-A3.1,20C_Pooled-A1-A3.2,20C_Pooled-A1-A3.3,20C_Pooled-B3-B5.1,20C_Pooled-B3-B5.2,20C_Pooled-B3-B5.3,20C_Pooled-C5-C7.1,20C_Pooled-C5-C7.2,20C_Pooled-C5-C7.3,24C_AllPool.1,24C_AllPool.2,24C_AllPool.3,24C_Pooled-A1-A3.1,24C_Pooled-A1-A3.2,24C_Pooled-A1-A3.3,24C_Pooled-B3-B5.1,24C_Pooled-B3-B5.2,24C_Pooled-B3-B5.3,24C_Pooled-C5-C7.1,24C_Pooled-C5-C7.2,24C_Pooled-C5-C7.3,28C_AllPool.1,28C_AllPool.2,28C_AllPool.3,28C_Pooled-A1-A3.1,28C_Pooled-A1-A3.2,28C_Pooled-B3-B5.1,28C_Pooled-B3-B5.2,28C_Pooled-B3-B5.3,28C_Pooled-C5-C7.1,28C_Pooled-C5-C7.2,28C_Pooled-C5-C7.3,C1-T7-H9_S1.3,C1-T7-H9_S2.3,C1-T7-H9_S3.3,C1-T8-H10_S1.3,C1-T8-H10_S3.3,C2-T8-H18_S1.3,C2-T8-H18_S2.3,C2-T8-H18_S3.3,C2-T9-H19_S2.3,C2-T9-H19_S3.3,C3-T6-H25_S1.3,C3-T6-H25_S2.3,C3-T7-H26_S1.3,C3-T7-H26_S2.3,C3-T7-H26_S3.3,CT1-T1-H28_S1.3,CT1-T1-H28_S2.3,CT1-T1-H28_S3.3,CT1-T2-H29_S1.3,CT1-T2-H29_S2.3,CT1-T3-H30_S1.3,CT1-T4-H31_S1.3,CT1-T4-H31_S2.3,CT1-T4-H31_S3.3,CT1-T5-H32_S1.3,CT1-T5-H32_S2.3,CT1-T5-H32_S3.3,CT1-T6-H33_S1.3,CT1-T6-H33_S3.3,CT1-T7-H34_S1.3,CT1-T7-H34_S2.3,CT1-T7-H34_S3.3,CT1-T8-H35_S1.3,CT1-T8-H35_S2.4,CT2-T1-H36_S1.3,CT2-T1-H36_S3.3,CT2-T4-H39_S2.3,CT2-T4-H39_S3.3,CT2-T8-H43_S1.3,CT2-T8-H43_S2.3,CT2-T8-H43_S3.3
333,7cbdbc8607d0b11c36564a74f1fffe1071916eec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,9,9,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,7d30749dc626d812e4fe8fddce6bae2923e56070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0
335,7db3dccb73cfbbdc00412db76ec3b42d70585951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,7e11b6afa60adbda4a15bff302d6899156e7780c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,7e6df5fb217a150552b2d34b37c711559448fc17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,7e96e664efe3e18ba9a6d045099f31fa6857c986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900,0,0,0,0,0,0,0,0,0,0,0,0
339,7ec892a42a604e3ae0320b365391249142f1bc43,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,7ed69f089c6a810c9434950899ffa09ad91e3f6d,256,193,147,132,122,166,178,98,59,103,226,140,40,48,45,97,36,16,100,75,73,49,60,80,10,7,17,0,0,3,8,15,12,17,8,0,1,0,0,0,0,52,0,0,0,121,188,95,0,0,7,0,0,89,0,0,273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0
341,7f21e07b970bf5f03374551abec5ad38995f920c,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,7f93c2356b7a75855bf23901a4a4946a09c74ed6,197,186,136,218,202,318,975,517,171,17,46,0,61,73,82,246,126,58,882,704,663,24,7,27,42,0,48,70,0,291,297,479,0,0,0,52,0,0,0,0,38,215,0,0,7,339,0,558,0,0,0,0,0,336,0,295,420,0,0,988,0,0,507,0,0,0,0,16,0,0,0,0,0,0,0,0
343,7f9edb0bab7680d63d5a7cbb6f1d488d32953209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,803482115c44c60f955685c0c558be65f9ef4143,0,0,0,0,0,17,45,35,0,0,0,0,0,0,0,0,0,0,0,78,32,0,0,0,0,0,0,0,0,0,53,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,807e797e40d508af866197e0f282ce546f48d485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,809c838791a334d4881dd024ddccdd8b8866a908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,80c3e483e565edd2763fa0e91b23615fc85fb093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,74,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2215,0,0,0,0,0,0,0,0,0,0,0,0,0
348,8162f437d3d3166347b77313d0ca1dbdc2bc4016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,81c6bae5a4e376d9dc2390066f28180c0bd449e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,820a35b01911a2a4750880560da852792eddbbcb,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,821af7caba3b3c18aba3514821220c8da1e70782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,825e071a78d47622a0ed625e04705c98ef3c3ccd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,82ae6d1414a5001af8b0cd7271d2901edaa59de0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,82fa8c2f59ee9c431ac99553f18dbd186ef4ff9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,8349bd1428537b31db184fe1cb4f5712e30968fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,8392dcebfd873cb30ba00144711e7b6b8c6ee38b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,83c437d313ceb87df5090fb94a9941c1713e11fb,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,83d9a24b7e68456b6fe8be137ed0d17b6087e49c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,83deab8868dba56d6b836d8f338b212b6f721ad1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
360,842a2506f3fd4a072c55a891ee9086fec57ce362,56,73,45,18,13,0,2,1,0,0,0,0,0,53,0,16,13,24,6,6,6,0,0,0,82,67,0,0,0,8,6,6,0,0,0,44,0,0,0,0,0,30,10,0,80,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,74,0,0,21,0,0,34,0,0,0,0,0
361,84f0d3754acac4c939162f65880f0a80f7252b08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,84f405ef363d6bfca89098bccecc6dc6e0032e53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,85077e08965d11e7bf3ed5bab4bfd42a4968aa89,755,684,494,0,0,0,1915,828,234,359,673,442,219,243,290,0,0,0,2153,2160,1477,474,323,401,0,0,271,0,0,981,586,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4478,0,0,0,1670,0,634,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0
364,856adbbd6780d096aa923a18481a9884b70edf25,123,0,88,57,62,0,0,65,100,113,173,111,0,0,59,83,0,0,94,0,45,0,69,79,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,2106,0,0,0,0,2846,0,0,0
365,8577eff0f563ec52315e009601f4f144ea2b9efe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,68,198,0,0,0,0,0,79,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0
366,861848b81ee24107c78ef4096209f09cb9497332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,8621efe7a8640bc1c6ee9a6853dc555b10b9601f,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0
368,865a619cad72bf5efac2dfc1e5fd5ad494d82f90,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,86a2a84f3e6a8500e7abc6d74a89cb6495f31937,0,7,0,0,39,45,0,0,0,0,0,0,0,0,0,66,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,86a9af59f8d62a02635d84877537f2b84316259d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,86c010f9722f085ff6a570bb6fb326dc510308e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,86e954b6b4640de2a532d0f2c9329b96891d511d,20,20,0,0,0,20,20,0,0,4,5,4,0,0,0,0,0,0,19,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,871ad2eac0cd90ad460115f83028429893177d88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,881c07b202d2310dba5afa2d65270ea449be2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,88a5665b471f33c939f4798266fb8bc6007e5082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0
376,894f73dc6883f29a838304fd218efdfaf12bd154,480,495,403,0,0,0,0,0,0,498,1117,385,304,369,388,0,0,0,0,0,0,911,528,523,267,324,246,0,0,0,0,0,512,542,403,0,0,36,0,0,0,257,30,0,0,0,0,38,0,0,0,0,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,895287893d328205e9b9f2cab768c786d7981636,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,75,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,215,124,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0
378,896e256eff2753790961ec94c92a434e235d97c1,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,897b5eae5c222a6e66fd187a7d657807dc9697cf,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,89f0d2292e82b8094ae98e2ae728a52aecbbd599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,8a0f626ac39dbf2bba4f983d8f13c759e59b0051,0,19,0,0,0,15,38,46,0,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,8a5a6db141fd33ece52b802eaff69ac604a3917a,38,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,8a93b72371fdb2e1b16e950be6d5a44d3323bac2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,8ad2b7fbc5544ae7a696a0559dc776a9c303fbc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,8b9b2c4483b16c9133e335a85bd8024939f1ca67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
386,8be9352e15855ed0673e7a5a85a91639ca084b3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,8c003a2111616d4bf7bae93ce2cc38d1c827edbe,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,8c0d7c1d8e319a1c06348496deb050972f544881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,8c0dfc27c7bab74ceafcaeafcfb6ecd23349abf5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
390,8c8631a04b87cdfff47d67644e610f521ebb5a01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,8d3c2f5d3115b3aa36d0587056e8e61d5a7b648e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,0,0
392,8d5d18cb94d0bce50c2d04b6b612c7ea00a09661,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,8db9b7b8e970651eae2c89001f5eba9c19a76e9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0
394,8dc5ec868a1d9c52571d75d75c2988979d50287d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,8dcb9a7d8e003a422d970c4c4c2bd24cb34159ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,8e44f6555a3b435720c375300c16474906e66744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,8f513a9d9bacc215d96368cc388aea693dc1e8e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,8,0,0,0,0,23,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,8f6f75f13b4400b42ef1a3b6e412806f61172a1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,8f7921169991363296cbef39f3d968cafbdfc591,0,0,0,101,0,189,0,0,0,0,0,0,0,0,0,237,143,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,169,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,8fa04ec9d8bc1a55f2982e9b430ff64669ac6152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,91ee20b716e318815fbaa5537e0088784e1bfbf3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,92167d01c6b7a9d6c63f87bd5dc13f963c797d13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,929371ba7bc4e9291b5d49829c93c66c67d836c3,292,273,273,180,182,261,47,0,5,129,220,122,211,180,230,287,179,133,0,50,0,228,118,152,125,113,156,65,64,0,0,0,67,77,41,74,79,0,0,0,0,0,0,0,0,0,1862,0,0,0,0,0,0,36,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,88,0,0
